"year_mon","county","county_number","state_cost","retail_revenue","bottles_sold","liters_sold"
2017-02-01,"MONROE",68,18451.45,27297.16,1976,1927.49
2017-02-01,"MONTGOMERY",69,33211.56,49398.39,3977,3722.02
2017-02-01,"MUSCATINE",70,167545.47,249111.13,20017,18319.52
2017-02-01,"OBRIEN",71,66248.49,98260.59,7043,7921.92
2017-02-01,"OSCEOLA",72,11051.93,16482.81,1250,1272.7
2017-02-01,"PAGE",73,48953.88,72648.51,5748,5205.87
2017-02-01,"PALO ALTO",74,35244.77,52091.14,3637,4354.62
2017-02-01,"Plymouth",75,45424.45,67486.41,4768,5120.4
2017-02-01,"PLYMOUTH",75,35387.13,52565.73,3757,3894.73
2017-02-01,"POCAHONTAS",76,12028.62,17977.23,1654,1627.72
2017-02-01,"Polk",77,249900.41,371819.4,27655,24265.81
2017-02-01,"POLK",77,3108090.19,4632846.26,339473,281170.93
2017-02-01,"Pottawatta",78,1134.66,1703.1,330,161.7
2017-02-01,"POTTAWATTA",78,463329.99,691385,55941,47256.49
2017-02-01,"Poweshiek",79,1876.49,2787.79,269,221.32
2017-02-01,"POWESHIEK",79,64446.39,95830.08,7520,7234.79
2017-02-01,"RINGGOLD",80,7976.28,11861.62,962,884.09
2017-02-01,"SAC",81,26499.06,39271.71,3273,3403.59
2017-02-01,"Scott",82,16488.27,26455.63,1625,1136.25
2017-02-01,"SCOTT",82,1014792.64,1510459.68,125820,98457.29
2017-02-01,"SHELBY",83,65427.52,96674.25,6755,7706.83
2017-02-01,"SIOUX",84,88095.43,130310.75,9074,10759.54
2017-02-01,"STORY",85,552680,820811,57985,58604.68
2017-02-01,"TAMA",86,34505.48,51092.77,4224,4652.76
2017-02-01,"TAYLOR",87,4382.37,6486.56,543,449.65
2017-02-01,"UNION",88,46157.6,68362.31,4961,5473.7
2017-02-01,"VAN BUREN",89,6699.71,9998.74,677,752.33
2017-02-01,"Wapello",90,5142.09,7662.95,760,605.47
2017-02-01,"WAPELLO",90,101447.51,150170.76,12374,11474.42
2017-02-01,"WARREN",91,134603.8,199652.26,16437,15740.3
2017-02-01,"WASHINGTON",92,119064.61,176322.12,12033,12172.08
2017-02-01,"WAYNE",93,4241.24,6312.41,507,490.87
2017-02-01,"Webster",94,12917.71,19195.98,2213,1383.6
2017-02-01,"WEBSTER",94,154862.99,229224.89,17572,19007.04
2017-02-01,"WINNEBAGO",95,35708.68,53274.61,4383,4481.05
2017-02-01,"WINNESHIEK",96,65295.87,96624.87,6873,7786.02
2017-02-01,"WOODBURY",97,515361.8,765672.14,58903,51484.74
2017-02-01,"WORTH",98,10417.57,15480.31,1487,1329.39
2017-02-01,"WRIGHT",99,39547.42,58698.44,5376,5142.56
2017-03-01,"Adair",1,12294.79,18368.16,1401,1362.26
2017-03-01,"ADAIR",1,11110.92,16595.34,1439,1403.22
2017-03-01,"ADAMS",2,5404.67,8031.25,616,567.4
2017-03-01,"ALLAMAKEE",3,51901.5,77776.72,5579,5970.88
2017-03-01,"APPANOOSE",4,53204.26,79413.92,6139,5482.06
2017-03-01,"AUDUBON",5,5424.12,8093.26,731,708.8
2017-03-01,"BENTON",6,43524.32,65082.26,5643,5338.04
2017-03-01,"Black Hawk",7,25499.79,38110.56,4998,2825.75
2017-03-01,"BLACK HAWK",7,903076.96,1348485.51,112377,86499.49
2017-03-01,"Boone",8,14965.5,22388.15,1901,1864.08
2017-03-01,"BOONE",8,70619.62,105417.48,7897,7970.13
2017-03-01,"BREMER",9,101516.66,151737.04,11460,11616.63
2017-03-01,"Buchanan",10,13943.1,20829.29,1845,1595.29
2017-03-01,"BUCHANAN",10,55783.61,83106.17,6661,6129.83
2017-03-01,"BUENA VIST",11,86791.07,129432.87,9490,8527.05
2017-03-01,"Butler",12,856.68,1283.79,123,123.5
2017-03-01,"BUTLER",12,15469.62,23045.48,1992,2062.34
2017-03-01,"CALHOUN",13,20537.54,30695.25,2595,2544.4
2017-03-01,"CARROLL",14,126151.17,188463.63,12963,13750.33
2017-03-01,"CASS",15,34569.97,51604.51,3859,3877.88
2017-03-01,"CEDAR",16,24983.68,37396.44,3405,2977.89
2017-03-01,"Cerro Gord",17,99896.27,149381.18,10635,10975.43
2017-03-01,"CERRO GORD",17,258032.72,384904.51,30914,26728.75
2017-03-01,"CHEROKEE",18,35206.27,52578.21,4851,4133.18
2017-03-01,"CHICKASAW",19,19082,28462.71,1907,2178.25
2017-03-01,"CLARKE",20,26408.72,39478.01,2795,2991
2017-03-01,"CLAY",21,88684.77,132329.69,9948,10186.49
2017-03-01,"Clayton",22,4264.12,6364.58,488,517.85
2017-03-01,"CLAYTON",22,32237.81,48316.95,3225,3351.05
2017-03-01,"CLINTON",23,237072.48,353564.93,28121,24524.6
2017-03-01,"CRAWFORD",24,53493.72,80090.15,5932,5894.11
2017-03-01,"Dallas",25,119832.54,197764.98,8610,12672
2017-03-01,"DALLAS",25,132666.16,199557.76,15315,12901.53
2017-03-01,"DAVIS",26,6584.88,9716.54,780,792
2017-03-01,"DECATUR",27,10028.07,14958.68,1221,1123.59
2017-03-01,"Delaware",28,24306.47,36237.05,2540,2621.55
2017-03-01,"DELAWARE",28,23275.47,34809.57,2628,2984.78
2017-03-01,"Des Moines",29,13527.16,20216.87,2295,1203.99
2017-03-01,"DES MOINES",29,168855.06,252124.34,22092,16908.38
2017-03-01,"Dickinson",30,4517.65,6744.94,319,311.5
2017-03-01,"DICKINSON",30,172249.55,257630.02,18050,19113.18
2017-03-01,"DUBUQUE",31,439343.36,656988.72,49938,45612.9
2017-03-01,"EMMET",32,10119.14,15150.98,1395,1292.3
2017-03-01,"Fayette",33,6565.89,9825.39,601,784.25
2017-03-01,"FAYETTE",33,59857.77,89349.7,9199,7067.96
2017-03-01,"FLOYD",34,80519.29,119820.05,7934,7688.8
2017-03-01,"FRANKLIN",35,28685.65,42739.63,3340,3284.66
2017-03-01,"FREMONT",36,3495.83,5197.54,518,360.45
2017-03-01,"GREENE",37,29109.24,43402.48,3178,3157.53
2017-03-01,"GRUNDY",38,21316.92,31872.75,2648,2772.67
2017-03-01,"GUTHRIE",39,10609.41,15867.53,1494,1272.15
2017-03-01,"HAMILTON",40,52774,78719.38,6305,5873.31
2017-03-01,"Hancock",41,1938.6,2886.3,312,191.1
2017-03-01,"HANCOCK",41,17860.61,26672.49,2360,2428.64
2017-03-01,"Hardin",42,28717.79,43056,3091,3683.25
2017-03-01,"HARDIN",42,61905.78,92659.12,6414,7237.07
2017-03-01,"Harrison",43,816.24,1218.98,91,83.25
2017-03-01,"HARRISON",43,15122.05,22491.72,1997,1589.61
2017-03-01,"Henry",44,12868.56,19296.6,1338,1531.5
2017-03-01,"HENRY",44,33097.59,49493.96,4620,3442.45
2017-03-01,"HOWARD",45,29566.46,44019.83,2796,3290.7
2017-03-01,"HUMBOLDT",46,35503.52,52999.95,4020,3997.4
2017-03-01,"IDA",47,30552.74,45826.05,3442,3151.96
2017-03-01,"Iowa",48,26638.92,39693.78,3639,2552.15
2017-03-01,"IOWA",48,33870.93,50639.45,3873,4366.36
2017-03-01,"Jackson",49,791.22,1179.84,157,114.5
2017-03-01,"JACKSON",49,60213.19,89992.94,7085,6728.09
2017-03-01,"Jasper",50,1012.27,1512.67,303,129.85
2017-03-01,"JASPER",50,111374.8,166256.81,12628,11710.05
2017-03-01,"JEFFERSON",51,60783.74,90484.61,6428,5922.25
2017-03-01,"JOHNSON",52,943297.61,1416062.26,98757,88230.62
2017-03-01,"JONES",53,65183.34,97796.36,7260,8085.75
2017-03-01,"KEOKUK",54,8694.28,12978.08,1156,1138.7
2017-03-01,"Kossuth",55,6126.21,9161.35,581,756.74
2017-03-01,"KOSSUTH",55,86283.78,129133.71,9819,10143.38
2017-03-01,"LEE",56,176706.54,263765.31,19840,18080.55
2017-03-01,"Linn",57,8187.61,12192.73,1058,960.1
2017-03-01,"LINN",57,1349236.74,2012630.84,157955,135390.15
2017-03-01,"LOUISA",58,12069.69,18040.72,2003,1301.38
2017-03-01,"LUCAS",59,21843.76,32572.37,2746,2505.15
2017-03-01,"LYON",60,37162.11,55637.55,4400,4077.34
2017-03-01,"Madison",61,2410.76,3615.6,413,301.2
2017-03-01,"MADISON",61,42166.39,62876.48,4697,4635.12
2017-03-01,"MAHASKA",62,54007.31,80302.95,6857,5973.28
2017-03-01,"Marion",63,7307,10904.3,704,671.46
2017-03-01,"MARION",63,103029.11,154003.45,12312,10926.08
2017-03-01,"MARSHALL",64,216323.61,323745.19,24474,21432.82
2017-03-01,"MILLS",65,28521.17,42661.1,4003,3418.61
2017-03-01,"Mitchell",66,8734.56,13092.9,887,1106.25
2017-03-01,"MITCHELL",66,16855.59,25207.5,2022,1959.9
2017-03-01,"MONONA",67,31508.88,47176.9,3871,3396.51
2017-03-01,"MONROE",68,24143.17,36013.12,2751,2318.17
2017-03-01,"MONTGOMERY",69,39703.53,59272.98,4890,4270.88
2017-03-01,"MUSCATINE",70,165327.82,246914.72,19810,17300.16
2017-03-01,"OBRIEN",71,55875.35,83548.72,6096,6530.9
2017-03-01,"OSCEOLA",72,11979.15,17926.23,1489,1522.18
2017-03-01,"PAGE",73,75983.04,113593.05,8726,8489.19
2017-03-01,"PALO ALTO",74,38043.96,56944.25,4032,4301.67
2017-03-01,"Plymouth",75,45812.13,68505.68,4701,5273.97
2017-03-01,"PLYMOUTH",75,33658.96,50184.29,3571,3414.25
2017-03-01,"POCAHONTAS",76,16811.18,25128.66,2067,2132.98
2017-03-01,"Polk",77,285834.19,428815.34,32351,28328.78
2017-03-01,"POLK",77,3568952.04,5331745.67,413034,324284.61
2017-03-01,"Pottawatta",78,1964.04,2936.06,287,179.7
2017-03-01,"POTTAWATTA",78,616272.41,920878.36,71889,60254.13
2017-03-01,"Poweshiek",79,1946.68,2894.22,254,202.87
2017-03-01,"POWESHIEK",79,85086.26,127178.74,9221,8982.82
2017-03-01,"RINGGOLD",80,8378.57,12510.27,830,941.75
2017-03-01,"SAC",81,28339.85,42346.94,3239,3496.26
2017-03-01,"Scott",82,22818.3,35543.14,1927,1515.68
2017-03-01,"SCOTT",82,1239306.44,1845986.36,160532,116153.89
2017-03-01,"SHELBY",83,35694.91,53273.49,3838,3632.92
2017-03-01,"SIOUX",84,131355.36,196028.68,12401,13560.26
2017-03-01,"STORY",85,507070.86,756211.09,56314,53240.32
2017-03-01,"TAMA",86,45450.85,68017.52,5921,5519.57
2017-03-01,"TAYLOR",87,4981.05,7409.36,644,612.1
2017-03-01,"UNION",88,74769.23,111350.02,7339,7558.34
2017-03-01,"VAN BUREN",89,9088.22,13651.11,1019,961.65
2017-03-01,"Wapello",90,6699.38,10008.33,949,736.21
2017-03-01,"WAPELLO",90,140675.59,209449.47,15448,13399.49
2017-03-01,"WARREN",91,133472.31,199484.06,16253,14231.52
2017-03-01,"WASHINGTON",92,106851.77,160056.42,10945,10327.77
2017-03-01,"WAYNE",93,6925.35,10303.2,826,842.85
2017-03-01,"Webster",94,18204.16,26978.02,2991,1726.17
2017-03-01,"WEBSTER",94,171771.88,256156.26,20008,17495.81
2017-03-01,"WINNEBAGO",95,41476.08,62159.26,5266,5007.41
2017-03-01,"WINNESHIEK",96,80058.28,119901.39,8558,8933.15
2017-03-01,"WOODBURY",97,655859.9,978985.38,77105,64804.48
2017-03-01,"WORTH",98,16722.19,24981.15,2091,1954.54
2017-03-01,"WRIGHT",99,38896.2,58041.01,4947,4578.48
2017-04-01,"Adair",1,12501.91,18641.48,1650,1517.84
2017-04-01,"ADAIR",1,8715.22,13005.75,1087,1057.27
2017-04-01,"ADAMS",2,3836.04,5723.94,359,371.19
2017-04-01,"ALLAMAKEE",3,47254.35,70675.29,5060,5669.88
2017-04-01,"APPANOOSE",4,40929.41,61257.16,5488,4394.99
2017-04-01,"AUDUBON",5,7980.73,11931.3,1110,1058.75
2017-04-01,"BENTON",6,36167.1,54087.3,4642,4571.3
2017-04-01,"Black Hawk",7,24432.23,36683.25,4840,2660.76
2017-04-01,"BLACK HAWK",7,794731.42,1185966.19,105673,79283.82
2017-04-01,"Boone",8,8969.91,13379.58,1114,1064.12
2017-04-01,"BOONE",8,77557,115945.15,8579,8365.04
2017-04-01,"BREMER",9,105991.29,158086.65,11243,12314.16
2017-04-01,"Buchanan",10,10492.1,15722.73,1318,1202.16
2017-04-01,"BUCHANAN",10,45920.67,68399.43,5090,5098.46
2017-04-01,"BUENA VIST",11,75299.43,112141.09,8726,7749.49
2017-04-01,"Butler",12,1452.34,2162.17,193,214.87
2017-04-01,"BUTLER",12,15342.61,22946.2,1896,2022.45
2017-04-01,"CALHOUN",13,17465.15,26042.76,2213,2123.98
2017-04-01,"CARROLL",14,105448.34,157268.73,10768,11166.14
2017-04-01,"CASS",15,31162.23,46601.78,3654,3449.91
2017-04-01,"CEDAR",16,24817.45,37094.95,3272,2961.64
2017-04-01,"Cerro Gord",17,84274.32,126052.92,8857,9967.8
2017-04-01,"CERRO GORD",17,221795.81,331391.4,26582,23304.74
2017-04-01,"CHEROKEE",18,35904.01,53492.54,5275,4223.75
2017-04-01,"CHICKASAW",19,15844.78,23588.92,1608,1999.87
2017-04-01,"CLARKE",20,26784.89,40142.32,2843,3026.65
2017-04-01,"CLAY",21,73849.69,110062.85,8365,8612.6
2017-04-01,"Clayton",22,5116.58,7658.86,461,561.35
2017-04-01,"CLAYTON",22,35604.64,53237.73,3899,3969.01
2017-04-01,"CLINTON",23,192329.21,286516.37,23328,20984.61
2017-04-01,"CRAWFORD",24,78195.24,116892.77,8277,9174.06
2017-04-01,"Dallas",25,200101.88,301072.47,16031,23946.75
2017-04-01,"DALLAS",25,168430.46,251720.12,18074,16899.31
2017-04-01,"DAVIS",26,5509.92,8164.7,623,644
2017-04-01,"DECATUR",27,10690.1,15912.13,1437,1160.89
2017-04-01,"Delaware",28,22579.69,33455.19,2220,2259.88
2017-04-01,"DELAWARE",28,23792.11,35625,3122,3045.02
2017-04-01,"Des Moines",29,10152.22,15014.74,1783,892.79
2017-04-01,"DES MOINES",29,145357.98,216965.24,19082,15195.97
2017-04-01,"Dickinson",30,756.86,1127.51,64,62.5
2017-04-01,"DICKINSON",30,154714.68,231087.23,16460,17261.42
2017-04-01,"DUBUQUE",31,470159.71,701345.8,49951,47715.65
2017-04-01,"EMMET",32,8742.66,13157.79,1371,1159.55
2017-04-01,"Fayette",33,4998.16,7487.43,412,540.75
2017-04-01,"FAYETTE",33,68921.49,102431.57,7781,8705.19
2017-04-01,"FLOYD",34,70390.59,104927.51,7905,7331.95
2017-04-01,"FRANKLIN",35,25382.81,37844.75,2982,3131.2
2017-04-01,"FREMONT",36,2128.41,3190.98,297,301.5
2017-04-01,"GREENE",37,27100.94,40518.71,3066,3511.87
2017-04-01,"GRUNDY",38,17262.02,25777.08,2165,2262.46
2017-04-01,"GUTHRIE",39,14207.37,21247.17,1666,1680.79
2017-04-01,"HAMILTON",40,41579.24,61972.23,4770,4592.45
2017-04-01,"Hancock",41,4037.25,6001.88,448,294
2017-04-01,"HANCOCK",41,15977.32,23667.96,2138,2169.34
2017-04-01,"Hardin",42,21099.3,31697.22,2202,2595
2017-04-01,"HARDIN",42,61671.7,92113.61,6605,7073.48
2017-04-01,"Harrison",43,1203.49,1794.39,163,111.2
2017-04-01,"HARRISON",43,15056.95,22415.81,1995,1644.84
2017-04-01,"Henry",44,13119.78,19615.44,1398,1512
2017-04-01,"HENRY",44,36685.11,54752.42,4946,3949.41
2017-04-01,"HOWARD",45,30732.62,45894.8,3133,3917.43
2017-04-01,"HUMBOLDT",46,29779.72,44489.72,3386,3168.44
2017-04-01,"IDA",47,31435.54,47007.93,3226,3220.82
2017-04-01,"Iowa",48,22027.02,33075.59,2977,2192.09
2017-04-01,"IOWA",48,29886.4,44655.35,3365,3815.01
2017-04-01,"Jackson",49,1559.19,2334.46,190,147.13
2017-04-01,"JACKSON",49,55615.81,83071.54,6458,6245.62
2017-04-01,"JASPER",50,101216.86,151130.41,13045,11842.55
2017-04-01,"JEFFERSON",51,51023.06,76354.66,5317,4784.53
2017-04-01,"JOHNSON",52,1020295.56,1524102.72,112436,101641.05
2017-04-01,"JONES",53,58782.55,87871.45,6679,7139.76
2017-04-01,"KEOKUK",54,7277.53,10867.7,930,916.42
2017-04-01,"Kossuth",55,6676.39,10034.86,620,928.75
2017-04-01,"KOSSUTH",55,78883.42,117318.14,8461,9046.85
2017-04-01,"LEE",56,182319.28,272280.25,18844,17794.93
2017-04-01,"Linn",57,8183.74,12239.68,1043,912.28
2017-04-01,"LINN",57,1299228.41,1938931.38,151593,131764.7
2017-04-01,"LOUISA",58,13554.86,20274.58,2443,1502.75
2017-04-01,"LUCAS",59,25403.89,37837.02,2899,3036.06
2017-04-01,"LYON",60,33392.06,50076.71,4131,3827.41
2017-04-01,"Madison",61,1635.6,2434.56,194,174
2017-04-01,"MADISON",61,41619.76,62262.51,5052,4516.91
2017-04-01,"MAHASKA",62,48871.51,72824.13,6262,5794.1
2017-04-01,"Marion",63,7280.62,10876.07,827,709.3
2017-04-01,"MARION",63,116895.39,174401.59,13240,13773.34
2017-04-01,"MARSHALL",64,142557.72,212736.1,18079,14885.75
2017-04-01,"MILLS",65,23454.48,35091.28,2957,2608.17
2017-04-01,"Mitchell",66,10846.33,16246.14,1144,1323.8
2017-04-01,"MITCHELL",66,11969.11,17865.6,1487,1549.62
2017-04-01,"MONONA",67,25274.54,37775.58,3341,2742.51
2017-04-01,"MONROE",68,23581.46,35203.55,2557,2640.65
2017-04-01,"MONTGOMERY",69,32036.44,47923,3704,3577.62
2017-04-01,"MUSCATINE",70,139748.11,208696.67,17949,14663.31
2017-04-01,"OBRIEN",71,58589.08,87557.09,6533,6821.58
2017-04-01,"OSCEOLA",72,14489.02,21662.01,1623,1672.06
2017-04-01,"PAGE",73,64718.31,96628.62,6951,6991.05
2017-04-01,"PALO ALTO",74,24519.02,36626.16,2821,2986.19
2017-04-01,"Plymouth",75,41744.55,62373.82,4226,4311.71
2017-04-01,"PLYMOUTH",75,41995.31,62713.87,4134,4549.53
2017-04-01,"POCAHONTAS",76,17829.44,26593.39,2223,2223.1
2017-04-01,"Polk",77,257909.71,387875.84,29093,25742.67
2017-04-01,"POLK",77,3445495.96,5151912.41,390365,318521.03
2017-04-01,"Pottawatta",78,4793.2,7151.94,969,580.2
2017-04-01,"POTTAWATTA",78,529971.39,791193.64,61866,51089.77
2017-04-01,"Poweshiek",79,2256.45,3370.54,278,291.35
2017-04-01,"POWESHIEK",79,71204.33,106142.06,8002,7773.6
2017-04-01,"RINGGOLD",80,8845.24,13223.17,840,945
2017-04-01,"SAC",81,25748.7,38530.11,2868,3216.13
2017-04-01,"Scott",82,19730.76,30845.15,1863,1316.22
2017-04-01,"SCOTT",82,1069430.52,1596932.59,135297,101369.76
2017-04-01,"SHELBY",83,39627.76,59017.24,5074,4434.02
2017-04-01,"SIOUX",84,69462.64,104019.18,7088,7735.5
2017-04-01,"STORY",85,487830.07,729503.81,53989,53023.76
2017-04-01,"TAMA",86,33767.98,50410.98,4604,3819.69
2017-04-01,"TAYLOR",87,4861.97,7193.6,650,606.22
2017-04-01,"UNION",88,43651.81,65181.91,4843,4792.8
2017-04-01,"VAN BUREN",89,8717.74,13032.4,1008,939.14
2017-04-01,"Wapello",90,6038.19,9023.42,810,672.3
2017-04-01,"WAPELLO",90,96333.73,143527.67,12417,11444.74
2017-04-01,"WARREN",91,131581.08,196900.77,16215,15629.32
2017-04-01,"WASHINGTON",92,85663.36,127923.43,9886,8759.47
2017-04-01,"WAYNE",93,4987.01,7459.86,701,612.65
2017-04-01,"Webster",94,14658.04,21828.72,2737,1562.51
2017-04-01,"WEBSTER",94,148950.1,222397.08,16653,15320.86
2017-04-01,"WINNEBAGO",95,40063.92,59944.58,4994,4757.59
2017-04-01,"WINNESHIEK",96,59545.67,89119.55,6331,6693.9
2017-04-01,"WOODBURY",97,504084.69,752881.47,58619,49600.71
2017-04-01,"WORTH",98,12640.77,18917.08,1729,1558.36
2017-04-01,"WRIGHT",99,35921.92,53654.23,4551,4351.64
2017-05-01,"Adair",1,17372.45,25874.43,1998,1876.67
2017-05-01,"ADAIR",1,10296.63,15351.37,1348,1286.5
2017-05-01,"ADAMS",2,3296.56,4926.86,396,385.91
2017-05-01,"ALLAMAKEE",3,56744.17,84943.7,6124,7159.87
2017-05-01,"APPANOOSE",4,84155.51,125387.83,9059,8184.97
2017-05-01,"AUDUBON",5,8480.07,12701.95,1134,1181.1
2017-05-01,"BENTON",6,70312.58,105221.5,7969,8817.19
2017-05-01,"Black Hawk",7,41425.44,61943.95,6585,4938.45
2017-05-01,"BLACK HAWK",7,983289.31,1468279.03,129373,96884.41
2017-05-01,"Boone",8,31705.83,47413.77,3057,4225.68
2017-05-01,"BOONE",8,92894.28,138968.89,10504,10663.68
2017-05-01,"BREMER",9,111337.21,166040.49,12561,13357.83
2017-05-01,"Buchanan",10,18289.13,27332.47,2132,2024.25
2017-05-01,"BUCHANAN",10,54297.01,80685.13,6094,6200.79
2017-05-01,"BUENA VIST",11,138921.6,207519.55,15278,16006.27
2017-05-01,"Butler",12,1733.4,2597.37,214,221.08
2017-05-01,"BUTLER",12,14645.16,21890.31,2002,2020.45
2017-05-01,"CALHOUN",13,24192.36,36162.95,2942,2979.02
2017-05-01,"CARROLL",14,153347.36,229284.46,15306,18509.05
2017-05-01,"CASS",15,40288.8,60201.08,4567,4725.81
2017-05-01,"CEDAR",16,33320.16,49822.69,4246,3846.11
2017-05-01,"Cerro Gord",17,124112.89,184976.17,12292,12998.62
2017-05-01,"CERRO GORD",17,236018.31,352434.83,28500,26971.9
2017-05-01,"CHEROKEE",18,45670.63,68182.88,6507,5706.31
2017-05-01,"CHICKASAW",19,25577.9,38143.5,2610,3359.7
2017-05-01,"CLARKE",20,26471.43,39520.99,2868,2932.35
2017-05-01,"CLAY",21,97952.87,146368.72,10801,11602.05
2017-05-01,"Clayton",22,6447.5,9626.08,722,722.34
2017-05-01,"CLAYTON",22,35086.95,52545.33,3696,4113.92
2017-05-01,"CLINTON",23,229985.85,342132.21,27795,25018.46
2017-05-01,"CRAWFORD",24,107307.75,160560.36,9860,11478.66
2017-05-01,"Dallas",25,221078.67,331375.66,13217,20495.25
2017-05-01,"DALLAS",25,198875.4,297177.91,21979,20280
2017-05-01,"DAVIS",26,6434.25,9586.68,740,751.5
2017-05-01,"DECATUR",27,6222.07,9286.32,766,666.06
2017-05-01,"Delaware",28,29009.7,43184.09,3065,3186.02
2017-05-01,"DELAWARE",28,31208.88,46677.68,3739,4162.46
2017-05-01,"Des Moines",29,12369.15,18538.95,2119,1114.9
2017-05-01,"DES MOINES",29,226384.95,338198.25,28030,23682.63
2017-05-01,"Dickinson",30,15437.09,23093.27,1333,1313.09
2017-05-01,"DICKINSON",30,347275.98,518828.41,34203,36636.43
2017-05-01,"DUBUQUE",31,566557.14,846251.14,62544,58233.77
2017-05-01,"EMMET",32,19879.11,29625.66,2072,2474.75
2017-05-01,"Fayette",33,5185.43,7420.05,424,500.15
2017-05-01,"FAYETTE",33,57987.78,86430.32,6970,6984.6
2017-05-01,"FLOYD",34,90408.86,135049.1,10565,10493.01
2017-05-01,"FRANKLIN",35,31340.88,46776.21,3712,3889.08
2017-05-01,"FREMONT",36,3485.73,5211.21,522,344.25
2017-05-01,"GREENE",37,31711.88,47437.14,3568,3911.37
2017-05-01,"GRUNDY",38,18075.28,27055.73,2281,2455.43
2017-05-01,"GUTHRIE",39,16841.45,25160.29,1937,1912.95
2017-05-01,"HAMILTON",40,49853.63,74406.47,5894,5279
2017-05-01,"Hancock",41,3525.36,5270,443,373.5
2017-05-01,"HANCOCK",41,19676.61,29381.04,2463,2627.61
2017-05-01,"Hardin",42,28979.82,43533.78,3204,3499.5
2017-05-01,"HARDIN",42,91860.82,137289.9,9622,10746.69
2017-05-01,"Harrison",43,821.03,1228.68,169,111.6
2017-05-01,"HARRISON",43,15913.87,23775.62,1990,1793.65
2017-05-01,"Henry",44,13630.32,20400.96,1356,1536
2017-05-01,"HENRY",44,45288.42,67769.69,5788,4699.09
2017-05-01,"HOWARD",45,42024.78,62838.82,4468,5299.81
2017-05-01,"HUMBOLDT",46,53441.49,79761.65,5690,6335.44
2017-05-01,"IDA",47,40750.47,61052.71,4320,4811.65
2017-05-01,"Iowa",48,27235.44,40623.31,3619,2701.66
2017-05-01,"IOWA",48,34100.9,51082.58,3928,4626.46
2017-05-01,"Jackson",49,1651.65,2476.33,310,142.79
2017-05-01,"JACKSON",49,81986.18,122664.22,9314,9968.82
2017-05-01,"JASPER",50,138601.64,206981.71,16229,15245.86
2017-05-01,"JEFFERSON",51,67492.47,100721.92,7061,6605.82
2017-05-01,"JOHNSON",52,1156713.13,1723658.53,118557,110805.27
2017-05-01,"JONES",53,73003.96,109333.18,8199,8321.91
2017-05-01,"KEOKUK",54,9925.11,14773.15,1374,1373.75
2017-05-01,"Kossuth",55,8366.46,12532.92,782,1057.13
2017-05-01,"KOSSUTH",55,84686.82,126885.99,9439,9542.54
2017-05-01,"LEE",56,185647.4,277400.93,20822,19553.69
2017-05-01,"Linn",57,15876.01,23559.62,2012,2219.02
2017-05-01,"LINN",57,1633235.29,2437662.94,193634,169507.18
2017-05-01,"LOUISA",58,15135.35,22633.51,2511,1671.93
2017-05-01,"LUCAS",59,30598.07,45547.49,3416,3246.96
2017-05-01,"LYON",60,44963.84,67255.88,5245,4938.95
2017-05-01,"Madison",61,974.4,1461.96,180,117
2017-05-01,"MADISON",61,41437.34,61836,4880,4810.31
2017-05-01,"MAHASKA",62,80129.93,119682.71,9366,9150.76
2017-05-01,"Marion",63,6168.14,9210.11,660,597.8
2017-05-01,"MARION",63,148283.36,221031.42,15864,14988.69
2017-05-01,"Marshall",64,1683.24,2506.5,396,148.3
2017-05-01,"MARSHALL",64,161953.18,242680.39,20461,16966.78
2017-05-01,"MILLS",65,30959.77,46327.29,3966,3368.77
2017-05-01,"Mitchell",66,12694.45,18964.52,1379,1604.99
2017-05-01,"MITCHELL",66,18735.67,28009.48,2302,2337.93
2017-05-01,"MONONA",67,35384.24,52937.99,4592,3890.5
2017-05-01,"MONROE",68,31289.27,46789.14,3196,4020.24
2017-05-01,"MONTGOMERY",69,39530.55,59093.13,4954,4360.9
2017-05-01,"MUSCATINE",70,207770.93,311107.36,24536,20717.2
2017-05-01,"OBRIEN",71,93131.61,139501.17,9699,11056.93
2017-05-01,"OSCEOLA",72,17771.9,26555.16,2014,2059.38
2017-05-01,"PAGE",73,63806.15,95229.28,7118,6911.41
2017-05-01,"PALO ALTO",74,53718.54,80336.46,5562,6761.96
2017-05-01,"Plymouth",75,59012.97,88246.03,6143,6527.51
2017-05-01,"PLYMOUTH",75,102161.33,152836.53,10605,10423.51
2017-05-01,"POCAHONTAS",76,22896.92,34218.33,2746,3170.13
2017-05-01,"Polk",77,308050.53,463975.39,34350,30640.64
2017-05-01,"POLK",77,3676773.67,5491256.64,412314,344616.33
2017-05-01,"Pottawatta",78,2059.5,3079.38,309,182.1
2017-05-01,"POTTAWATTA",78,608203.86,908119.16,70777,60022.35
2017-05-01,"Poweshiek",79,2046.05,3068.92,269,262.3
2017-05-01,"POWESHIEK",79,97028.49,144812.72,10731,10381.23
2017-05-01,"RINGGOLD",80,10375.41,15483.9,1227,1119.85
2017-05-01,"SAC",81,41607.68,62356.51,4844,4999.68
2017-05-01,"Scott",82,19527.94,29874.69,1877,1317.93
2017-05-01,"SCOTT",82,1255170.92,1871931.03,155092,122646.59
2017-05-01,"SHELBY",83,72881.84,108556.18,7850,8958.53
2017-05-01,"SIOUX",84,103579.13,154769.27,10453,11272.24
